time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0950203111108,-0.205525906361,12.6752396084,6.18399420267,0.0116401645921,0.0,-0.195639094605,-0.551980626582,3.64774766559,-0.183947665405,-0.0138433721635,0.0,456.81980751379746,457.5384020697085,457.6906877156197,457.4508113463046
1.3800000000000008,-0.107014152105,-0.240883664549,12.8984752223,6.17318078637,0.0109822558195,0.0,-0.204069719255,-0.627747518532,3.79281561419,-0.17366668757,-0.00575402362925,0.0,465.02215251228387,465.6555423086639,463.6341583917472,464.41127574044265
1.4400000000000008,-0.119531666908,-0.2813305696,13.1331221706,6.16286681727,0.0109802956278,0.0,-0.213153034267,-0.721653494414,4.02776377576,-0.168585122746,0.00947749520566,0.0,490.6238151039664,491.7534531503404,493.33346862192474,493.6833900257414
1.5000000000000009,-0.132538817751,-0.327009246504,13.3764916154,6.15219774844,0.0120326160504,0.0,-0.220497546323,-0.80191947407,4.0841829907,-0.211805581877,0.0301120823703,0.0,439.41471651190824,441.1220655288602,442.50253311260195,438.8968775892013
1.560000000000001,-0.145956446064,-0.37713351249,13.6188414013,6.13963458104,0.0137174778574,0.0,-0.226890633834,-0.869862336823,3.99428673313,-0.204947326388,0.023674246923,0.0,391.460065418943,390.86079414821637,392.10947321524753,392.69659622376423
1.620000000000001,-0.15991158341,-0.432859780329,13.864882455,6.1273208399,0.014569621516,0.0,-0.238426428609,-0.989018863763,4.20602938163,-0.205797445929,-0.0225384223409,0.0,490.328651434255,486.88317527536697,488.1637441749032,488.0630585559009
1.680000000000001,-0.17455765132,-0.49592387455,14.1229080835,6.11556529608,0.0138686394747,0.0,-0.249652574996,-1.11437561877,4.39380949768,-0.18123653819,0.00410966993644,0.0,482.4879590729778,484.49588485483054,482.5619296128188,484.3778292428196
1.740000000000001,-0.189767738859,-0.565576570629,14.385134835,6.10468261689,0.0140793910728,0.0,-0.257370946572,-1.20827904323,4.34702964429,-0.18166195765,0.00229059499334,0.0,411.5381002511127,411.3769672040556,411.0289464152336,410.95648186016973
1.8000000000000012,-0.205505606826,-0.641812357609,14.6487461464,6.09404552624,0.0148618157988,0.0,-0.267271550589,-1.3339233511,4.43934853737,-0.169729085668,0.0287193334275,0.0,456.6725298705129,458.7759295480134,455.69976735296734,456.6231915689859
1.8600000000000012,-0.221778862263,-0.724797099275,14.9126493655,6.08384949063,0.0169222373334,0.0,-0.275319922141,-1.43305495573,4.35749137893,-0.170346194827,0.0437080882984,0.0,400.465931377797,401.82781891941016,399.95408617301206,399.86666240698287
1.9200000000000013,-0.238636801872,-0.814662173269,15.1754074176,6.07338040093,0.0196837275718,0.0,-0.286863425799,-1.56336816978,4.40060815795,-0.184392502532,0.0502953472503,0.0,442.53415950460015,443.0773599609574,443.28521056709565,442.09964702644714
1.9800000000000013,-0.25623162773,-0.912440304861,15.4401967679,6.06192314382,0.0228792752447,0.0,-0.299914818763,-1.69688572262,4.42523159204,-0.209164943031,0.0586086538865,0.0,437.9771470544238,438.6699999605783,438.476657479412,436.37659280581386
2.0400000000000014,-0.274649238115,-1.01823887372,15.7054904474,6.04924813354,0.0266745912696,0.0,-0.314326042038,-1.83080653286,4.41749869606,-0.215777048242,0.071219310984,0.0,428.12146730769166,429.19627043417546,428.17081867952106,427.56188494345463
2.1000000000000014,-0.294024673785,-1.13249307386,15.9710770454,6.03700686912,0.0311257194967,0.0,-0.331917688602,-1.97875100642,4.43484256773,-0.187300124252,0.0795379741741,0.0,437.4219068444869,438.1185567880708,436.10884703030547,438.4387537532163
2.1600000000000015,-0.314670992886,-1.25684638418,16.2415934812,6.02527962911,0.036099774735,0.0,-0.356813278391,-2.16741438901,4.58120430527,-0.221431721818,0.0888934558396,0.0,479.0875738894009,479.80346534310223,480.5626272399037,477.93249354167864
2.2200000000000015,-0.336759378049,-1.39163307123,16.5164664698,6.01197313898,0.0411957411842,0.0,-0.379928663815,-2.32659787049,4.58065540935,-0.22246871934,0.0755288651453,0.0,435.43670808247475,434.32311206595983,435.88985903120886,435.75337712686564
2.2800000000000016,-0.360562650254,-1.53772989954,16.7966495886,5.99923473645,0.0464103232836,0.0,-0.414048411045,-2.54450062442,4.75726954489,-0.197294326783,0.103253706429,0.0,492.49297095200563,494.54475172588377,490.0320594523866,491.85963196283734
2.3400000000000016,-0.386391996785,-1.69629248126,17.0842734613,5.98759186197,0.0526835752118,0.0,-0.447534188531,-2.74191729499,4.82917491843,-0.188247056745,0.107033989808,0.0,463.8964038577348,464.2022137208663,462.21238620172176,462.8897672704522
2.4000000000000017,-0.414059925571,-1.86529907445,17.3707943995,5.97638378598,0.0588307657493,0.0,-0.475211380201,-2.89254272949,4.72141993415,-0.184060177768,0.0912148028653,0.0,405.6542090881593,404.24101527044434,404.5641058696789,404.9033531027425
2.4600000000000017,-0.443490688153,-2.04357474403,17.6509801496,5.9650386002,0.0643203521273,0.0,-0.506237768597,-3.0508840804,4.61794203458,-0.201718486379,0.0920435868172,0.0,406.72387588127265,406.8059937480316,407.41409798512035,405.79299645438465
2.520000000000002,-0.475106808374,-2.23268266037,17.9283666702,5.95321161753,0.0699531070119,0.0,-0.548125762154,-3.25369031381,4.6274369748,-0.189226483042,0.0973162817883,0.0,446.7749745597721,447.212128246281,445.2289246730495,446.21196168913986
2.580000000000002,-0.509825906565,-2.43638817334,18.2126383881,5.94186455119,0.0759740355556,0.0,-0.609817288585,-3.53739987343,4.84624708578,-0.188901574535,0.10580842433,0.0,512.9919223496273,513.601836032403,512.7509973351155,512.7445245209111
2.640000000000002,-0.548136452192,-2.65623895401,18.5066647974,5.93038219151,0.0826457567444,0.0,-0.667832443816,-3.79183875947,4.95309983707,-0.196830186099,0.120227981358,0.0,481.84843213308983,482.94724447394435,485.1803914186144,484.55224848469896
2.700000000000002,-0.58977226954,-2.8903433458,18.8035726758,5.91865985891,0.0897007255141,0.0,-0.720640394633,-4.01255308613,4.94288648679,-0.192609360777,0.11169049306,0.0,449.26016616740895,448.57947711487657,449.56660047489066,449.87175146032115
2.760000000000002,-0.634845763417,-3.13845928761,19.1012025758,5.90737185026,0.096254619194,0.0,-0.782393752323,-4.2588311552,4.97684526039,-0.180430604644,0.103799394145,0.0,466.5218420274819,465.9150509049588,465.3525544092809,466.2723458225868
2.820000000000002,-0.683653920124,-3.40119921582,19.3998079491,5.89671075126,0.102400374286,0.0,-0.845063784167,-4.49996645191,4.97557710679,-0.172699509427,0.0995401093924,0.0,456.830832586788,456.49979655484236,457.4936142079013,458.07941433494227
2.880000000000002,-0.736059443717,-3.67759767601,19.6957497314,5.88662793654,0.108154408665,0.0,-0.902244453995,-4.71413189011,4.88855595892,-0.160080574573,0.0873993310067,0.0,430.9892176306454,429.96972196817256,429.5241418343389,430.5650536767555
2.940000000000002,-0.792183986007,-3.96771573292,19.988032081,5.87651407438,0.113329297591,0.0,-0.968983675733,-4.95720486744,4.85323431738,-0.196627426943,0.0838419245779,0.0,450.09503036956977,449.81299854120465,450.8964013070933,447.90512077828845
3.000000000000002,-0.852569222583,-4.27318544302,20.2793950393,5.86453491672,0.118307691883,0.0,-1.04424258416,-5.2259584711,4.85747459217,-0.206504969692,0.0811778651513,0.0,464.52822084222123,464.3244980429118,466.6436524007261,465.8346649322038
3.0600000000000023,-0.917407754756,-4.59447842779,20.5696684147,5.85207496849,0.123678899856,0.0,-1.11742764676,-5.48469747358,4.81709207234,-0.210090396241,0.102430797152,0.0,452.5355735809596,454.249842930987,453.770109764695,453.44063728628845
3.1200000000000023,-0.986959557071,-4.93226786669,20.8589824269,5.83984579776,0.129290583209,0.0,-1.20142565912,-5.77576118784,4.82505654521,-0.193570893872,0.062361831968,0.0,474.02538015838235,470.94170607552905,472.15779406754945,473.3925360896719
3.1800000000000024,-1.06121669627,-5.28632898965,21.1456140594,5.82807828886,0.132932947855,0.0,-1.2740645058,-6.02714595626,4.72837812243,-0.201787125568,0.0571716327315,0.0,441.02627805461117,440.5999113271198,440.28600993755776,439.56741341246993
3.2400000000000024,-1.13997769128,-5.65596452651,21.4268848472,5.81596086385,0.137349874158,0.0,-1.35156972682,-6.29489605508,4.64614398583,-0.202298597044,0.0947328151415,0.0,446.16921846245225,449.2299515140315,448.1134434042697,448.032229149786
3.3000000000000025,-1.22347222216,-6.04189314214,21.703090107,5.8038638562,0.143259480465,0.0,-1.43198705117,-6.57022217787,4.55943846559,-0.200289123222,0.105111614859,0.0,449.408132098258,450.2569740466057,448.47425396106115,448.59805379572424
3.3600000000000025,-1.31204306871,-6.44503764731,21.974848359,5.79177785477,0.149648089145,0.0,-1.52081472565,-6.86868500902,4.49761522499,-0.203821816354,0.109074105651,0.0,460.99501377274686,461.31757174506043,461.0295586785142,460.71206852052035
3.4200000000000026,-1.4063345863,-6.8671811319,22.2443224106,5.77932517304,0.156649678104,0.0,-1.62270004182,-7.20341170828,4.48279219103,-0.216266455767,0.128706956616,0.0,480.0170871719256,481.51588962716056,481.3939591251987,480.41210886509674
3.4800000000000026,-1.50624686933,-7.30773806695,22.5092347296,5.76727467558,0.164063346267,0.0,-1.70821965165,-7.48265085356,4.34635376014,-0.180621265746,0.110527527384,0.0,443.03767363853916,441.55369876955587,442.0167989488175,444.9044725847017
